Date,Geography,Measure Type,Unit,Industry category,Value
2017,E05000730,percent,persons,8,6.7
2017,E05000730,percent,persons,9,1.7
2017,E05000730,percent,persons,10,0.3
2017,E05000730,percent,persons,11,0.8
2017,E05000730,percent,persons,12,1.7
2017,E05000730,percent,persons,13,5
2017,E05000730,percent,persons,14,4.4
2017,E05000730,percent,persons,15,0
2017,E05000730,percent,persons,16,15.6
2017,E05000730,percent,persons,17,8.9
2017,E05000730,percent,persons,18,4.4
2017,E05000731,percent,persons,1,0
2017,E05000731,percent,persons,2,0.6
2017,E05000731,percent,persons,3,18
2017,E05000731,percent,persons,4,10
2017,E05000731,percent,persons,5,0.4
2017,E05000731,percent,persons,6,3
2017,E05000731,percent,persons,7,7
2017,E05000731,percent,persons,8,1.8
2017,E05000731,percent,persons,9,14
2017,E05000731,percent,persons,10,6
2017,E05000731,percent,persons,11,1
2017,E05000731,percent,persons,12,0.6
2017,E05000731,percent,persons,13,14
2017,E05000731,percent,persons,14,4
2017,E05000731,percent,persons,15,0.3
2017,E05000731,percent,persons,16,9
2017,E05000731,percent,persons,17,8
2017,E05000731,percent,persons,18,3
2017,E05000732,percent,persons,1,0
2017,E05000732,percent,persons,2,0
2017,E05000732,percent,persons,3,14
2017,E05000732,percent,persons,4,6
2017,E05000732,percent,persons,5,1.6
2017,E05000732,percent,persons,6,3
2017,E05000732,percent,persons,7,16
2017,E05000732,percent,persons,8,2
2017,E05000732,percent,persons,9,14
2017,E05000732,percent,persons,10,3
2017,E05000732,percent,persons,11,0.4
2017,E05000732,percent,persons,12,3
2017,E05000732,percent,persons,13,5
2017,E05000732,percent,persons,14,2
2017,E05000732,percent,persons,15,1.7
2017,E05000732,percent,persons,16,18
2017,E05000732,percent,persons,17,6
2017,E05000732,percent,persons,18,8
2017,E05000733,percent,persons,1,0
2017,E05000733,percent,persons,2,0
2017,E05000733,percent,persons,3,11.2
2017,E05000733,percent,persons,4,10
2017,E05000733,percent,persons,5,1
2017,E05000733,percent,persons,6,2.5
2017,E05000733,percent,persons,7,8.8
2017,E05000733,percent,persons,8,2.5
2017,E05000733,percent,persons,9,3.8
2017,E05000733,percent,persons,10,2
2017,E05000733,percent,persons,11,0.2
2017,E05000733,percent,persons,12,5
2017,E05000733,percent,persons,13,6.2
2017,E05000733,percent,persons,14,5
2017,E05000733,percent,persons,15,0
2017,E05000733,percent,persons,16,17.5
2017,E05000733,percent,persons,17,17.5
2017,E05000733,percent,persons,18,6.2
2017,E05000734,percent,persons,1,0
2017,E05000734,percent,persons,2,0.7
2017,E05000734,percent,persons,3,13.3
2017,E05000734,percent,persons,4,5
2017,E05000734,percent,persons,5,6.7
2017,E05000734,percent,persons,6,13.3
2017,E05000734,percent,persons,7,16.7
2017,E05000734,percent,persons,8,1.7
2017,E05000734,percent,persons,9,3.3
2017,E05000734,percent,persons,10,0.5
2017,E05000734,percent,persons,11,0.2
2017,E05000734,percent,persons,12,0.2
2017,E05000734,percent,persons,13,2.5
2017,E05000734,percent,persons,14,7.5
2017,E05000734,percent,persons,15,1.3
2017,E05000734,percent,persons,16,11.7
2017,E05000734,percent,persons,17,11.7
2017,E05000734,percent,persons,18,3.3
2017,E05000735,percent,persons,1,0.2
2017,E05000735,percent,persons,2,2.5
2017,E05000735,percent,persons,3,11.1
2017,E05000735,percent,persons,4,4.4
2017,E05000735,percent,persons,5,2.5
2017,E05000735,percent,persons,6,3.9
2017,E05000735,percent,persons,7,3.3
2017,E05000735,percent,persons,8,10
2017,E05000735,percent,persons,9,3.9
2017,E05000735,percent,persons,10,1.4
2017,E05000735,percent,persons,11,0.8
2017,E05000735,percent,persons,12,0.8
2017,E05000735,percent,persons,13,5
2017,E05000735,percent,persons,14,4.4
2017,E05000735,percent,persons,15,22.2
2017,E05000735,percent,persons,16,5.6
2017,E05000735,percent,persons,17,16.7
2017,E05000735,percent,persons,18,1.7
2017,E05000736,percent,persons,1,0
2017,E05000736,percent,persons,2,0
2017,E05000736,percent,persons,3,5
2017,E05000736,percent,persons,4,2.1
2017,E05000736,percent,persons,5,0.7
2017,E05000736,percent,persons,6,0.8
2017,E05000736,percent,persons,7,8.3
2017,E05000736,percent,persons,8,41.7
2017,E05000736,percent,persons,9,2.9
2017,E05000736,percent,persons,10,1.2
2017,E05000736,percent,persons,11,0.2
2017,E05000736,percent,persons,12,0.8
2017,E05000736,percent,persons,13,1.2
2017,E05000736,percent,persons,14,25
2017,E05000736,percent,persons,15,0
2017,E05000736,percent,persons,16,3.8
2017,E05000736,percent,persons,17,5.8
2017,E05000736,percent,persons,18,1.2
2017,E05000737,percent,persons,1,0
2017,E05000737,percent,persons,2,0.7
2017,E05000737,percent,persons,3,24
2017,E05000737,percent,persons,4,8
2017,E05000737,percent,persons,5,2.4
2017,E05000737,percent,persons,6,2.4
2017,E05000737,percent,persons,7,8
2017,E05000737,percent,persons,8,6
2017,E05000737,percent,persons,9,6
2017,E05000737,percent,persons,10,1.2
2017,E05000737,percent,persons,11,0.7
2017,E05000737,percent,persons,12,0.8
2017,E05000737,percent,persons,13,4
2017,E05000737,percent,persons,14,2.4
2017,E05000737,percent,persons,15,0
2017,E05000737,percent,persons,16,20
2017,E05000737,percent,persons,17,14
2017,E05000737,percent,persons,18,6
2017,E05000738,percent,persons,1,0
2017,E05000738,percent,persons,2,0
2017,E05000738,percent,persons,3,3.3
2017,E05000738,percent,persons,4,1.8
2017,E05000738,percent,persons,5,8.9
2017,E05000738,percent,persons,6,2
2017,E05000738,percent,persons,7,22.2
2017,E05000738,percent,persons,8,2
2017,E05000738,percent,persons,9,5.6
2017,E05000738,percent,persons,10,0.9
2017,E05000738,percent,persons,11,0.2
2017,E05000738,percent,persons,12,1.3
2017,E05000738,percent,persons,13,4.4
2017,E05000738,percent,persons,14,3.3
2017,E05000738,percent,persons,15,0
2017,E05000738,percent,persons,16,26.7
2017,E05000738,percent,persons,17,17.8
2017,E05000738,percent,persons,18,5.6
2017,E05000739,percent,persons,1,0
2017,E05000739,percent,persons,2,0
2017,E05000739,percent,persons,3,7.8
2017,E05000739,percent,persons,4,2.2
2017,E05000739,percent,persons,5,5.6
2017,E05000739,percent,persons,6,2
2017,E05000739,percent,persons,7,4.4
2017,E05000739,percent,persons,8,26.7
2017,E05000739,percent,persons,9,3.3
2017,E05000739,percent,persons,10,2.2
2017,E05000739,percent,persons,11,0
2017,E05000739,percent,persons,12,0
2017,E05000739,percent,persons,13,6.7
2017,E05000739,percent,persons,14,2.2
2017,E05000739,percent,persons,15,0
2017,E05000739,percent,persons,16,17.8
2017,E05000739,percent,persons,17,11.1
2017,E05000739,percent,persons,18,2.2
2017,E05000740,percent,persons,1,0.7
2017,E05000740,percent,persons,2,3.3
2017,E05000740,percent,persons,3,3.3
2017,E05000740,percent,persons,4,6.7
2017,E05000740,percent,persons,5,1
2017,E05000740,percent,persons,6,1.3
2017,E05000740,percent,persons,7,8.3
2017,E05000740,percent,persons,8,1.7
2017,E05000740,percent,persons,9,11.7
2017,E05000740,percent,persons,10,3.3
2017,E05000740,percent,persons,11,0.7
2017,E05000740,percent,persons,12,1.7
2017,E05000740,percent,persons,13,5
2017,E05000740,percent,persons,14,8.3
2017,E05000740,percent,persons,15,0
2017,E05000740,percent,persons,16,13.3
2017,E05000740,percent,persons,17,15
2017,E05000740,percent,persons,18,6.7
2017,E05000741,percent,persons,1,0
2017,E05000741,percent,persons,2,0.5
2017,E05000741,percent,persons,3,21.4
2017,E05000741,percent,persons,4,4.3
2017,E05000741,percent,persons,5,3.6
2017,E05000741,percent,persons,6,11.4
2017,E05000741,percent,persons,7,10
2017,E05000741,percent,persons,8,12.9
2017,E05000741,percent,persons,9,3.6
2017,E05000741,percent,persons,10,0.6
2017,E05000741,percent,persons,11,0.8
2017,E05000741,percent,persons,12,0.1
2017,E05000741,percent,persons,13,14.3
2017,E05000741,percent,persons,14,1.1
2017,E05000741,percent,persons,15,0
2017,E05000741,percent,persons,16,6.7
2017,E05000741,percent,persons,17,5.7
2017,E05000741,percent,persons,18,2.5
2017,E05000742,percent,persons,1,0
2017,E05000742,percent,persons,2,0.5
2017,E05000742,percent,persons,3,10
2017,E05000742,percent,persons,4,3.2
2017,E05000742,percent,persons,5,1.4
2017,E05000742,percent,persons,6,2.9
2017,E05000742,percent,persons,7,21.4
2017,E05000742,percent,persons,8,3.6
2017,E05000742,percent,persons,9,3.6
2017,E05000742,percent,persons,10,2.5
2017,E05000742,percent,persons,11,2.5
2017,E05000742,percent,persons,12,3.6
2017,E05000742,percent,persons,13,2.9
2017,E05000742,percent,persons,14,7.1
2017,E05000742,percent,persons,15,0.8
2017,E05000742,percent,persons,16,11.4
2017,E05000742,percent,persons,17,21.4
2017,E05000742,percent,persons,18,3.6
2017,E05000743,percent,persons,1,0
2017,E05000743,percent,persons,2,0
2017,E05000743,percent,persons,3,33.3
2017,E05000743,percent,persons,4,5
2017,E05000743,percent,persons,5,0.7
2017,E05000743,percent,persons,6,13.3
2017,E05000743,percent,persons,7,5
2017,E05000743,percent,persons,8,1
2017,E05000743,percent,persons,9,3
2017,E05000743,percent,persons,10,1.7
2017,E05000743,percent,persons,11,0
2017,E05000743,percent,persons,12,0.3
2017,E05000743,percent,persons,13,3
2017,E05000743,percent,persons,14,5
2017,E05000743,percent,persons,15,0
2017,E05000743,percent,persons,16,23.3
2017,E05000743,percent,persons,17,10
2017,E05000743,percent,persons,18,3.3
2017,E05000744,percent,persons,1,0
2017,E05000744,percent,persons,2,0.5
2017,E05000744,percent,persons,3,30
2017,E05000744,percent,persons,4,6.2
2017,E05000744,percent,persons,5,2
2017,E05000744,percent,persons,6,6.2
2017,E05000744,percent,persons,7,2.5
2017,E05000744,percent,persons,8,2
2017,E05000744,percent,persons,9,3.8
2017,E05000744,percent,persons,10,7.5
2017,E05000744,percent,persons,11,0
2017,E05000744,percent,persons,12,1.5
2017,E05000744,percent,persons,13,6.2
2017,E05000744,percent,persons,14,3.8
2017,E05000744,percent,persons,15,10
2017,E05000744,percent,persons,16,7.5
2017,E05000744,percent,persons,17,15
2017,E05000744,percent,persons,18,2
2017,E05000745,percent,persons,1,0
2017,E05000745,percent,persons,2,0.3
2017,E05000745,percent,persons,3,3
2017,E05000745,percent,persons,4,5
2017,E05000745,percent,persons,5,2
2017,E05000745,percent,persons,6,3
2017,E05000745,percent,persons,7,2
2017,E05000745,percent,persons,8,36
2017,E05000745,percent,persons,9,3
2017,E05000745,percent,persons,10,1.8
2017,E05000745,percent,persons,11,0.4
2017,E05000745,percent,persons,12,0.4
2017,E05000745,percent,persons,13,5
2017,E05000745,percent,persons,14,3
2017,E05000745,percent,persons,15,1.3
2017,E05000745,percent,persons,16,32
2017,E05000745,percent,persons,17,7
2017,E05000745,percent,persons,18,2
2017,E05000746,percent,persons,1,0
2017,E05000746,percent,persons,2,0
2017,E05000746,percent,persons,3,20
2017,E05000746,percent,persons,4,2.9
2017,E05000746,percent,persons,5,4.3
2017,E05000746,percent,persons,6,7.1
2017,E05000746,percent,persons,7,17.1
2017,E05000746,percent,persons,8,2.9
2017,E05000746,percent,persons,9,8.6
2017,E05000746,percent,persons,10,2.1
2017,E05000746,percent,persons,11,1.2
2017,E05000746,percent,persons,12,1.4
2017,E05000746,percent,persons,13,3.6
2017,E05000746,percent,persons,14,5.7
2017,E05000746,percent,persons,15,0.2
2017,E05000746,percent,persons,16,12.9
2017,E05000746,percent,persons,17,17.1
2017,E05000746,percent,persons,18,1
2017,E05000747,percent,persons,1,0
2017,E05000747,percent,persons,2,0
2017,E05000747,percent,persons,3,35.6
2017,E05000747,percent,persons,4,5.6
2017,E05000747,percent,persons,5,1.6
2017,E05000747,percent,persons,6,8.9
2017,E05000747,percent,persons,7,4.4
2017,E05000747,percent,persons,8,1.6
2017,E05000747,percent,persons,9,10
2017,E05000747,percent,persons,10,1.1
2017,E05000747,percent,persons,11,0.4
2017,E05000747,percent,persons,12,1.3
2017,E05000747,percent,persons,13,4.4
2017,E05000747,percent,persons,14,5.6
2017,E05000747,percent,persons,15,0
2017,E05000747,percent,persons,16,8.9
2017,E05000747,percent,persons,17,10
2017,E05000747,percent,persons,18,4.4
2017,E05000748,percent,persons,1,0
2017,E05000748,percent,persons,2,1
2017,E05000748,percent,persons,3,9
2017,E05000748,percent,persons,4,3
2017,E05000748,percent,persons,5,3
2017,E05000748,percent,persons,6,3.5
2017,E05000748,percent,persons,7,9
2017,E05000748,percent,persons,8,4.5
2017,E05000748,percent,persons,9,5
2017,E05000748,percent,persons,10,6
2017,E05000748,percent,persons,11,0.5
2017,E05000748,percent,persons,12,6
2017,E05000748,percent,persons,13,6
2017,E05000748,percent,persons,14,5
2017,E05000748,percent,persons,15,17.5
2017,E05000748,percent,persons,16,6
2017,E05000748,percent,persons,17,9
2017,E05000748,percent,persons,18,3.5
2017,E05000749,percent,persons,1,0.3
2017,E05000749,percent,persons,2,0.3
2017,E05000749,percent,persons,3,28
2017,E05000749,percent,persons,4,24
2017,E05000749,percent,persons,5,0.6
2017,E05000749,percent,persons,6,1
2017,E05000749,percent,persons,7,5
2017,E05000749,percent,persons,8,1.2
2017,E05000749,percent,persons,9,7
2017,E05000749,percent,persons,10,1
2017,E05000749,percent,persons,11,0.4
2017,E05000749,percent,persons,12,1
2017,E05000749,percent,persons,13,3
2017,E05000749,percent,persons,14,3
2017,E05000749,percent,persons,15,0
2017,E05000749,percent,persons,16,16
2017,E05000749,percent,persons,17,6
2017,E05000749,percent,persons,18,4
2017,E05000750,percent,persons,1,0.7
2017,E05000750,percent,persons,2,0
2017,E05000750,percent,persons,3,10
2017,E05000750,percent,persons,4,6
2017,E05000750,percent,persons,5,1.6
2017,E05000750,percent,persons,6,2
2017,E05000750,percent,persons,7,6
2017,E05000750,percent,persons,8,0.8
2017,E05000750,percent,persons,9,14
2017,E05000750,percent,persons,10,4
2017,E05000750,percent,persons,11,0.8
2017,E05000750,percent,persons,12,3.2
2017,E05000750,percent,persons,13,8
2017,E05000750,percent,persons,14,2.8
2017,E05000750,percent,persons,15,0
2017,E05000750,percent,persons,16,36
2017,E05000750,percent,persons,17,8
2017,E05000750,percent,persons,18,6
2017,E05000751,percent,persons,1,0
2017,E05000751,percent,persons,2,1.5
2017,E05000751,percent,persons,3,20
2017,E05000751,percent,persons,4,10
2017,E05000751,percent,persons,5,2
2017,E05000751,percent,persons,6,6
2017,E05000751,percent,persons,7,10
2017,E05000751,percent,persons,8,6
2017,E05000751,percent,persons,9,3
2017,E05000751,percent,persons,10,3
2017,E05000751,percent,persons,11,0.8
2017,E05000751,percent,persons,12,1.5
2017,E05000751,percent,persons,13,4
2017,E05000751,percent,persons,14,12
2017,E05000751,percent,persons,15,0.3
2017,E05000751,percent,persons,16,4
2017,E05000751,percent,persons,17,16
2017,E05000751,percent,persons,18,4.5
2017,E05000752,percent,persons,1,0
2017,E05000752,percent,persons,2,0.5
2017,E05000752,percent,persons,3,10
2017,E05000752,percent,persons,4,8
2017,E05000752,percent,persons,5,0.9
2017,E05000752,percent,persons,6,1.5
2017,E05000752,percent,persons,7,4
2017,E05000752,percent,persons,8,18
2017,E05000752,percent,persons,9,3
2017,E05000752,percent,persons,10,0.5
2017,E05000752,percent,persons,11,1
2017,E05000752,percent,persons,12,1.5
2017,E05000752,percent,persons,13,3.5
2017,E05000752,percent,persons,14,14
2017,E05000752,percent,persons,15,1.7
2017,E05000752,percent,persons,16,9
2017,E05000752,percent,persons,17,16
2017,E05000752,percent,persons,18,5
2017,E05000753,percent,persons,1,0
2017,E05000753,percent,persons,2,0.3
2017,E05000753,percent,persons,3,11.7
2017,E05000753,percent,persons,4,0.8
2017,E05000753,percent,persons,5,0.5
2017,E05000753,percent,persons,6,5.8
2017,E05000753,percent,persons,7,50
2017,E05000753,percent,persons,8,5
2017,E05000753,percent,persons,9,0.8
2017,E05000753,percent,persons,10,0.5
2017,E05000753,percent,persons,11,0
2017,E05000753,percent,persons,12,0.2
2017,E05000753,percent,persons,13,0.8
2017,E05000753,percent,persons,14,5
2017,E05000753,percent,persons,15,0
2017,E05000753,percent,persons,16,16.7
2017,E05000753,percent,persons,17,4.2
2017,E05000753,percent,persons,18,1.7
2017,E05000754,percent,persons,1,0
2017,E05000754,percent,persons,2,0
2017,E05000754,percent,persons,3,17.1
2017,E05000754,percent,persons,4,10
2017,E05000754,percent,persons,5,0.7
2017,E05000754,percent,persons,6,2.1
2017,E05000754,percent,persons,7,28.6
2017,E05000754,percent,persons,8,3.6
2017,E05000754,percent,persons,9,6.4
2017,E05000754,percent,persons,10,0.9
2017,E05000754,percent,persons,11,1
2017,E05000754,percent,persons,12,1.1
2017,E05000754,percent,persons,13,3.6
2017,E05000754,percent,persons,14,2.1
2017,E05000754,percent,persons,15,0.7
2017,E05000754,percent,persons,16,8.6
2017,E05000754,percent,persons,17,5
2017,E05000754,percent,persons,18,4.3
2017,E05000755,percent,persons,1,0
2017,E05000755,percent,persons,2,0
2017,E05000755,percent,persons,3,10
2017,E05000755,percent,persons,4,11.1
2017,E05000755,percent,persons,5,1.8
2017,E05000755,percent,persons,6,8.9
2017,E05000755,percent,persons,7,6.7
2017,E05000755,percent,persons,8,2.2
2017,E05000755,percent,persons,9,1.8
2017,E05000755,percent,persons,10,1.6
2017,E05000755,percent,persons,11,0
2017,E05000755,percent,persons,12,0.4
2017,E05000755,percent,persons,13,1.8
2017,E05000755,percent,persons,14,5.6
2017,E05000755,percent,persons,15,0
2017,E05000755,percent,persons,16,22.2
2017,E05000755,percent,persons,17,15.6
2017,E05000755,percent,persons,18,10
2017,E05000756,percent,persons,1,0.4
2017,E05000756,percent,persons,2,0
2017,E05000756,percent,persons,3,28
2017,E05000756,percent,persons,4,9
2017,E05000756,percent,persons,5,1.2
2017,E05000756,percent,persons,6,1
2017,E05000756,percent,persons,7,5
2017,E05000756,percent,persons,8,1.4
2017,E05000756,percent,persons,9,2
2017,E05000756,percent,persons,10,1.2
2017,E05000756,percent,persons,11,0.3
2017,E05000756,percent,persons,12,0
2017,E05000756,percent,persons,13,7
2017,E05000756,percent,persons,14,4
2017,E05000756,percent,persons,15,0.3
2017,E05000756,percent,persons,16,7
2017,E05000756,percent,persons,17,28
2017,E05000756,percent,persons,18,1.8
2017,E05000757,percent,persons,1,0.1
2017,E05000757,percent,persons,2,2.5
2017,E05000757,percent,persons,3,7.8
2017,E05000757,percent,persons,4,3.9
2017,E05000757,percent,persons,5,1.4
2017,E05000757,percent,persons,6,13.9
2017,E05000757,percent,persons,7,4.4
2017,E05000757,percent,persons,8,13.9
2017,E05000757,percent,persons,9,1.1
2017,E05000757,percent,persons,10,1.9
2017,E05000757,percent,persons,11,0.4
2017,E05000757,percent,persons,12,1.9
2017,E05000757,percent,persons,13,1.9
2017,E05000757,percent,persons,14,33.3
2017,E05000757,percent,persons,15,0
2017,E05000757,percent,persons,16,5
2017,E05000757,percent,persons,17,2.5
2017,E05000757,percent,persons,18,0.5
2017,E05000758,percent,persons,1,0
2017,E05000758,percent,persons,2,0
2017,E05000758,percent,persons,3,1.5
2017,E05000758,percent,persons,4,7.5
2017,E05000758,percent,persons,5,0
2017,E05000758,percent,persons,6,1.5
2017,E05000758,percent,persons,7,10
2017,E05000758,percent,persons,8,12.5
2017,E05000758,percent,persons,9,20
2017,E05000758,percent,persons,10,1
2017,E05000758,percent,persons,11,0.5
2017,E05000758,percent,persons,12,0.5
2017,E05000758,percent,persons,13,4
2017,E05000758,percent,persons,14,3
2017,E05000758,percent,persons,15,0
2017,E05000758,percent,persons,16,20
2017,E05000758,percent,persons,17,15
2017,E05000758,percent,persons,18,4.5
2017,E05000759,percent,persons,1,0
2017,E05000759,percent,persons,2,2.9
2017,E05000759,percent,persons,3,8.6
2017,E05000759,percent,persons,4,4.3
2017,E05000759,percent,persons,5,2.1
2017,E05000759,percent,persons,6,3.6
2017,E05000759,percent,persons,7,14.3
2017,E05000759,percent,persons,8,3.6
2017,E05000759,percent,persons,9,7.1
2017,E05000759,percent,persons,10,0.7
2017,E05000759,percent,persons,11,2.1
2017,E05000759,percent,persons,12,2.1
2017,E05000759,percent,persons,13,3.6
2017,E05000759,percent,persons,14,2.1
2017,E05000759,percent,persons,15,1.4
2017,E05000759,percent,persons,16,12.9
2017,E05000759,percent,persons,17,17.1
2017,E05000759,percent,persons,18,6.4
2017,E05000760,percent,persons,1,0
2017,E05000760,percent,persons,2,0.7
2017,E05000760,percent,persons,3,3.3
2017,E05000760,percent,persons,4,5
2017,E05000760,percent,persons,5,0
2017,E05000760,percent,persons,6,2
2017,E05000760,percent,persons,7,8.3
2017,E05000760,percent,persons,8,0.3
2017,E05000760,percent,persons,9,26.7
2017,E05000760,percent,persons,10,3.3
2017,E05000760,percent,persons,11,0.7
2017,E05000760,percent,persons,12,1.3
2017,E05000760,percent,persons,13,11.7
2017,E05000760,percent,persons,14,2.3
2017,E05000760,percent,persons,15,0
2017,E05000760,percent,persons,16,10
2017,E05000760,percent,persons,17,13.3
2017,E05000760,percent,persons,18,3.3
2017,E05000761,percent,persons,1,0
2017,E05000761,percent,persons,2,0.2
2017,E05000761,percent,persons,3,4.3
2017,E05000761,percent,persons,4,2.9
2017,E05000761,percent,persons,5,1.3
2017,E05000761,percent,persons,6,8.6
2017,E05000761,percent,persons,7,14.3
2017,E05000761,percent,persons,8,1.4
2017,E05000761,percent,persons,9,5.7
2017,E05000761,percent,persons,10,1.1
2017,E05000761,percent,persons,11,0
2017,E05000761,percent,persons,12,7.1
2017,E05000761,percent,persons,13,4.3
2017,E05000761,percent,persons,14,2.1
2017,E05000761,percent,persons,15,0
2017,E05000761,percent,persons,16,25.7
2017,E05000761,percent,persons,17,22.9
2017,E05000761,percent,persons,18,3.6
2017,E05000762,percent,persons,1,0
2017,E05000762,percent,persons,2,3.6
2017,E05000762,percent,persons,3,12.9
2017,E05000762,percent,persons,4,7.1
2017,E05000762,percent,persons,5,3.6
2017,E05000762,percent,persons,6,17.9
2017,E05000762,percent,persons,7,10
2017,E05000762,percent,persons,8,17.9
2017,E05000762,percent,persons,9,3.2
2017,E05000762,percent,persons,10,0.7
2017,E05000762,percent,persons,11,0.3
2017,E05000762,percent,persons,12,0.3
2017,E05000762,percent,persons,13,7.1
2017,E05000762,percent,persons,14,2.5
2017,E05000762,percent,persons,15,0.2
2017,E05000762,percent,persons,16,5.7
2017,E05000762,percent,persons,17,2.5
2017,E05000762,percent,persons,18,2.9
2017,E05000763,percent,persons,1,0.5
2017,E05000763,percent,persons,2,0
2017,E05000763,percent,persons,3,1.7
2017,E05000763,percent,persons,4,8.6
2017,E05000763,percent,persons,5,1.1
2017,E05000763,percent,persons,6,0
2017,E05000763,percent,persons,7,4.3
2017,E05000763,percent,persons,8,0.3
2017,E05000763,percent,persons,9,2.9
2017,E05000763,percent,persons,10,1.7
2017,E05000763,percent,persons,11,0
2017,E05000763,percent,persons,12,0.9
2017,E05000763,percent,persons,13,2.9
2017,E05000763,percent,persons,14,22.9
2017,E05000763,percent,persons,15,15
2017,E05000763,percent,persons,16,20
2017,E05000763,percent,persons,17,12.9
2017,E05000763,percent,persons,18,5.7
2017,E05000764,percent,persons,1,0
2017,E05000764,percent,persons,2,2.1
2017,E05000764,percent,persons,3,5
2017,E05000764,percent,persons,4,5
2017,E05000764,percent,persons,5,0.7
2017,E05000764,percent,persons,6,2.5
2017,E05000764,percent,persons,7,5.7
2017,E05000764,percent,persons,8,4.3
2017,E05000764,percent,persons,9,4.3
2017,E05000764,percent,persons,10,2.1
2017,E05000764,percent,persons,11,1.1
2017,E05000764,percent,persons,12,11.4
2017,E05000764,percent,persons,13,21.4
2017,E05000764,percent,persons,14,8.6
2017,E05000764,percent,persons,15,5
2017,E05000764,percent,persons,16,6.4
2017,E05000764,percent,persons,17,11.4
2017,E05000764,percent,persons,18,2.1
2017,E05000765,percent,persons,1,0
2017,E05000765,percent,persons,2,0.4
2017,E05000765,percent,persons,3,0.7
2017,E05000765,percent,persons,4,3.3
2017,E05000765,percent,persons,5,0.4
2017,E05000765,percent,persons,6,4.4
2017,E05000765,percent,persons,7,5.6
2017,E05000765,percent,persons,8,22.2
2017,E05000765,percent,persons,9,31.1
2017,E05000765,percent,persons,10,0.4
2017,E05000765,percent,persons,11,0.4
2017,E05000765,percent,persons,12,0.7
2017,E05000765,percent,persons,13,11.1
2017,E05000765,percent,persons,14,1.6
2017,E05000765,percent,persons,15,0.4
2017,E05000765,percent,persons,16,8.9
2017,E05000765,percent,persons,17,11.1
2017,E05000765,percent,persons,18,2
2017,E05000766,percent,persons,1,0
2017,E05000766,percent,persons,2,8.3
2017,E05000766,percent,persons,3,3.3
2017,E05000766,percent,persons,4,3.8
2017,E05000766,percent,persons,5,2.9
2017,E05000766,percent,persons,6,10
2017,E05000766,percent,persons,7,7.5
2017,E05000766,percent,persons,8,20.8
2017,E05000766,percent,persons,9,2.9
2017,E05000766,percent,persons,10,5.8
2017,E05000766,percent,persons,11,0.5
2017,E05000766,percent,persons,12,2.1
2017,E05000766,percent,persons,13,5
2017,E05000766,percent,persons,14,3.3
2017,E05000766,percent,persons,15,0.8
2017,E05000766,percent,persons,16,8.3
2017,E05000766,percent,persons,17,13.3
2017,E05000766,percent,persons,18,8.3
2017,E05000767,percent,persons,1,0
2017,E05000767,percent,persons,2,0
2017,E05000767,percent,persons,3,3
2017,E05000767,percent,persons,4,5
2017,E05000767,percent,persons,5,0
2017,E05000767,percent,persons,6,3
2017,E05000767,percent,persons,7,7
2017,E05000767,percent,persons,8,1
2017,E05000767,percent,persons,9,3
2017,E05000767,percent,persons,10,2
2017,E05000767,percent,persons,11,0.8
2017,E05000767,percent,persons,12,7
2017,E05000767,percent,persons,13,5
2017,E05000767,percent,persons,14,3
2017,E05000767,percent,persons,15,1
2017,E05000767,percent,persons,16,40
2017,E05000767,percent,persons,17,16
2017,E05000767,percent,persons,18,6
2017,E05000768,percent,persons,1,0
2017,E05000768,percent,persons,2,2.5
2017,E05000768,percent,persons,3,3.8
2017,E05000768,percent,persons,4,2.8
2017,E05000768,percent,persons,5,2.5
2017,E05000768,percent,persons,6,3.1
2017,E05000768,percent,persons,7,12.5
2017,E05000768,percent,persons,8,1.2
2017,E05000768,percent,persons,9,5
2017,E05000768,percent,persons,10,0.5
2017,E05000768,percent,persons,11,0.9
2017,E05000768,percent,persons,12,1.9
2017,E05000768,percent,persons,13,1.2
2017,E05000768,percent,persons,14,2.8
2017,E05000768,percent,persons,15,5.6
2017,E05000768,percent,persons,16,31.2
2017,E05000768,percent,persons,17,11.2
2017,E05000768,percent,persons,18,2.8
2017,E05000769,percent,persons,1,0
2017,E05000769,percent,persons,2,4.2
2017,E05000769,percent,persons,3,6.7
2017,E05000769,percent,persons,4,10
2017,E05000769,percent,persons,5,2.5
2017,E05000769,percent,persons,6,15
2017,E05000769,percent,persons,7,10
2017,E05000769,percent,persons,8,5.8
2017,E05000769,percent,persons,9,1.7
2017,E05000769,percent,persons,10,0.3
2017,E05000769,percent,persons,11,0
2017,E05000769,percent,persons,12,0
2017,E05000769,percent,persons,13,1.2
2017,E05000769,percent,persons,14,7.5
2017,E05000769,percent,persons,15,1.7
2017,E05000769,percent,persons,16,11.7
2017,E05000769,percent,persons,17,16.7
2017,E05000769,percent,persons,18,0.8
2017,E05000770,percent,persons,1,0.1
2017,E05000770,percent,persons,2,0.1
2017,E05000770,percent,persons,3,2.6
2017,E05000770,percent,persons,4,7.9
2017,E05000770,percent,persons,5,0.8
2017,E05000770,percent,persons,6,3.9
2017,E05000770,percent,persons,7,3.9
2017,E05000770,percent,persons,8,1.6
2017,E05000770,percent,persons,9,3.9
2017,E05000770,percent,persons,10,21.1
2017,E05000770,percent,persons,11,13.2
2017,E05000770,percent,persons,12,2.1
2017,E05000770,percent,persons,13,13.2
