date,lsoa11nm,lsoa11cd,lad17nm,measure,value
2011-03-27,Stockport 022D,E01005780,Stockport,Social rented households,34
2011-03-27,Stockport 022E,E01005781,Stockport,Social rented households,360
2011-03-27,Stockport 023A,E01005759,Stockport,Social rented households,39
2011-03-27,Stockport 023B,E01005760,Stockport,Social rented households,89
2011-03-27,Stockport 023C,E01005797,Stockport,Social rented households,107
2011-03-27,Stockport 023D,E01005800,Stockport,Social rented households,27
2011-03-27,Stockport 023E,E01005804,Stockport,Social rented households,111
2011-03-27,Stockport 024A,E01005824,Stockport,Social rented households,64
2011-03-27,Stockport 024B,E01005826,Stockport,Social rented households,278
2011-03-27,Stockport 024C,E01005827,Stockport,Social rented households,41
2011-03-27,Stockport 024D,E01005828,Stockport,Social rented households,393
2011-03-27,Stockport 024E,E01005829,Stockport,Social rented households,189
2011-03-27,Stockport 025A,E01005768,Stockport,Social rented households,5
2011-03-27,Stockport 025B,E01005770,Stockport,Social rented households,43
2011-03-27,Stockport 025C,E01005771,Stockport,Social rented households,23
2011-03-27,Stockport 025D,E01005775,Stockport,Social rented households,15
2011-03-27,Stockport 026A,E01005761,Stockport,Social rented households,150
2011-03-27,Stockport 026B,E01005762,Stockport,Social rented households,441
2011-03-27,Stockport 026C,E01005763,Stockport,Social rented households,249
2011-03-27,Stockport 026D,E01005799,Stockport,Social rented households,343
2011-03-27,Stockport 027A,E01005798,Stockport,Social rented households,125
2011-03-27,Stockport 027B,E01005801,Stockport,Social rented households,30
2011-03-27,Stockport 027C,E01005802,Stockport,Social rented households,19
2011-03-27,Stockport 027D,E01005803,Stockport,Social rented households,2
2011-03-27,Stockport 027E,E01005830,Stockport,Social rented households,96
2011-03-27,Stockport 027F,E01005831,Stockport,Social rented households,24
2011-03-27,Stockport 028A,E01005767,Stockport,Social rented households,9
2011-03-27,Stockport 028B,E01005772,Stockport,Social rented households,37
2011-03-27,Stockport 028C,E01005773,Stockport,Social rented households,54
2011-03-27,Stockport 028D,E01005774,Stockport,Social rented households,348
2011-03-27,Stockport 028E,E01005776,Stockport,Social rented households,11
2011-03-27,Stockport 029A,E01005909,Stockport,Social rented households,36
2011-03-27,Stockport 029B,E01005910,Stockport,Social rented households,197
2011-03-27,Stockport 029C,E01005911,Stockport,Social rented households,20
2011-03-27,Stockport 029D,E01005912,Stockport,Social rented households,2
2011-03-27,Stockport 030A,E01005782,Stockport,Social rented households,9
2011-03-27,Stockport 030B,E01005783,Stockport,Social rented households,55
2011-03-27,Stockport 030C,E01005784,Stockport,Social rented households,3
2011-03-27,Stockport 030D,E01005785,Stockport,Social rented households,27
2011-03-27,Stockport 030E,E01005786,Stockport,Social rented households,5
2011-03-27,Stockport 031A,E01005834,Stockport,Social rented households,167
2011-03-27,Stockport 031B,E01005836,Stockport,Social rented households,50
2011-03-27,Stockport 031C,E01005838,Stockport,Social rented households,28
2011-03-27,Stockport 031D,E01005840,Stockport,Social rented households,90
2011-03-27,Stockport 032A,E01005927,Stockport,Social rented households,7
2011-03-27,Stockport 032B,E01005928,Stockport,Social rented households,142
2011-03-27,Stockport 032C,E01005929,Stockport,Social rented households,10
2011-03-27,Stockport 032D,E01005930,Stockport,Social rented households,7
2011-03-27,Stockport 033A,E01005806,Stockport,Social rented households,2
2011-03-27,Stockport 033B,E01005813,Stockport,Social rented households,2
2011-03-27,Stockport 033C,E01005814,Stockport,Social rented households,2
2011-03-27,Stockport 033D,E01005815,Stockport,Social rented households,1
2011-03-27,Stockport 034A,E01005777,Stockport,Social rented households,116
2011-03-27,Stockport 034B,E01005787,Stockport,Social rented households,7
2011-03-27,Stockport 034C,E01005788,Stockport,Social rented households,27
2011-03-27,Stockport 034D,E01005790,Stockport,Social rented households,119
2011-03-27,Stockport 035A,E01005805,Stockport,Social rented households,28
2011-03-27,Stockport 035B,E01005807,Stockport,Social rented households,3
2011-03-27,Stockport 035C,E01005839,Stockport,Social rented households,3
2011-03-27,Stockport 035D,E01005841,Stockport,Social rented households,21
2011-03-27,Stockport 036A,E01005844,Stockport,Social rented households,3
2011-03-27,Stockport 036B,E01005845,Stockport,Social rented households,11
2011-03-27,Stockport 036C,E01005849,Stockport,Social rented households,1
2011-03-27,Stockport 036D,E01005851,Stockport,Social rented households,1
2011-03-27,Stockport 037A,E01005808,Stockport,Social rented households,2
2011-03-27,Stockport 037B,E01005809,Stockport,Social rented households,1
2011-03-27,Stockport 037C,E01005810,Stockport,Social rented households,23
2011-03-27,Stockport 037D,E01005811,Stockport,Social rented households,6
2011-03-27,Stockport 037E,E01005812,Stockport,Social rented households,1
2011-03-27,Stockport 038A,E01005842,Stockport,Social rented households,5
2011-03-27,Stockport 038B,E01005906,Stockport,Social rented households,1
2011-03-27,Stockport 038C,E01005907,Stockport,Social rented households,5
2011-03-27,Stockport 038D,E01005913,Stockport,Social rented households,37
2011-03-27,Stockport 039A,E01005789,Stockport,Social rented households,20
2011-03-27,Stockport 039B,E01005791,Stockport,Social rented households,72
2011-03-27,Stockport 039C,E01005793,Stockport,Social rented households,22
2011-03-27,Stockport 039D,E01005795,Stockport,Social rented households,6
2011-03-27,Stockport 039E,E01005796,Stockport,Social rented households,3
2011-03-27,Stockport 040A,E01005846,Stockport,Social rented households,37
2011-03-27,Stockport 040B,E01005847,Stockport,Social rented households,11
2011-03-27,Stockport 040C,E01005848,Stockport,Social rented households,4
2011-03-27,Stockport 040D,E01005850,Stockport,Social rented households,144
2011-03-27,Stockport 041A,E01005792,Stockport,Social rented households,3
2011-03-27,Stockport 041B,E01005794,Stockport,Social rented households,1
2011-03-27,Stockport 041C,E01005923,Stockport,Social rented households,2
2011-03-27,Stockport 041D,E01005931,Stockport,Social rented households,31
2011-03-27,Stockport 042A,E01005924,Stockport,Social rented households,0
2011-03-27,Stockport 042B,E01005925,Stockport,Social rented households,50
2011-03-27,Stockport 042C,E01005926,Stockport,Social rented households,3
2011-03-27,Stockport 042D,E01005932,Stockport,Social rented households,5
2011-03-27,Tameside 001A,E01006053,Tameside,Social rented households,12
2011-03-27,Tameside 001B,E01006054,Tameside,Social rented households,266
2011-03-27,Tameside 001C,E01006055,Tameside,Social rented households,29
2011-03-27,Tameside 001D,E01006057,Tameside,Social rented households,15
2011-03-27,Tameside 001E,E01006058,Tameside,Social rented households,51
2011-03-27,Tameside 001F,E01006059,Tameside,Social rented households,20
2011-03-27,Tameside 002A,E01005938,Tameside,Social rented households,153
2011-03-27,Tameside 002B,E01005939,Tameside,Social rented households,7
2011-03-27,Tameside 002C,E01005940,Tameside,Social rented households,72
2011-03-27,Tameside 002D,E01005955,Tameside,Social rented households,9
2011-03-27,Tameside 003A,E01006056,Tameside,Social rented households,295
2011-03-27,Tameside 003B,E01006061,Tameside,Social rented households,372
2011-03-27,Tameside 003C,E01006062,Tameside,Social rented households,14
2011-03-27,Tameside 003D,E01006063,Tameside,Social rented households,25
2011-03-27,Tameside 004A,E01005936,Tameside,Social rented households,67
2011-03-27,Tameside 004B,E01005937,Tameside,Social rented households,193
2011-03-27,Tameside 004C,E01005945,Tameside,Social rented households,341
2011-03-27,Tameside 004D,E01005946,Tameside,Social rented households,73
2011-03-27,Tameside 004E,E01005947,Tameside,Social rented households,183
2011-03-27,Tameside 005A,E01005954,Tameside,Social rented households,296
2011-03-27,Tameside 005B,E01005956,Tameside,Social rented households,64
2011-03-27,Tameside 005C,E01005957,Tameside,Social rented households,29
2011-03-27,Tameside 005D,E01005958,Tameside,Social rented households,278
2011-03-27,Tameside 005E,E01005959,Tameside,Social rented households,218
2011-03-27,Tameside 006A,E01005933,Tameside,Social rented households,298
2011-03-27,Tameside 006B,E01005934,Tameside,Social rented households,110
2011-03-27,Tameside 006C,E01005935,Tameside,Social rented households,314
2011-03-27,Tameside 006D,E01005949,Tameside,Social rented households,121
2011-03-27,Tameside 006E,E01005960,Tameside,Social rented households,240
2011-03-27,Tameside 007A,E01005941,Tameside,Social rented households,156
2011-03-27,Tameside 007B,E01005942,Tameside,Social rented households,49
2011-03-27,Tameside 007C,E01005943,Tameside,Social rented households,50
2011-03-27,Tameside 007D,E01005944,Tameside,Social rented households,20
2011-03-27,Tameside 008A,E01006060,Tameside,Social rented households,254
2011-03-27,Tameside 008B,E01006064,Tameside,Social rented households,384
2011-03-27,Tameside 008C,E01006065,Tameside,Social rented households,250
2011-03-27,Tameside 008D,E01006066,Tameside,Social rented households,83
2011-03-27,Tameside 009A,E01006067,Tameside,Social rented households,20
2011-03-27,Tameside 009B,E01006068,Tameside,Social rented households,184
2011-03-27,Tameside 009C,E01006069,Tameside,Social rented households,297
2011-03-27,Tameside 009D,E01006073,Tameside,Social rented households,249
2011-03-27,Tameside 010A,E01005993,Tameside,Social rented households,61
2011-03-27,Tameside 010B,E01005995,Tameside,Social rented households,15
2011-03-27,Tameside 010C,E01005996,Tameside,Social rented households,123
2011-03-27,Tameside 010D,E01005997,Tameside,Social rented households,88
2011-03-27,Tameside 010E,E01006000,Tameside,Social rented households,352
2011-03-27,Tameside 011A,E01005994,Tameside,Social rented households,65
2011-03-27,Tameside 011B,E01005999,Tameside,Social rented households,218
2011-03-27,Tameside 011C,E01006002,Tameside,Social rented households,73
2011-03-27,Tameside 011D,E01006004,Tameside,Social rented households,8
2011-03-27,Tameside 011E,E01006005,Tameside,Social rented households,242
2011-03-27,Tameside 011F,E01006007,Tameside,Social rented households,47
2011-03-27,Tameside 012A,E01005998,Tameside,Social rented households,20
2011-03-27,Tameside 012B,E01006001,Tameside,Social rented households,55
2011-03-27,Tameside 012C,E01006003,Tameside,Social rented households,16
2011-03-27,Tameside 012D,E01006006,Tameside,Social rented households,4
2011-03-27,Tameside 013A,E01005948,Tameside,Social rented households,411
2011-03-27,Tameside 013B,E01005950,Tameside,Social rented households,110
2011-03-27,Tameside 013C,E01005951,Tameside,Social rented households,140
2011-03-27,Tameside 013D,E01005952,Tameside,Social rented households,941
2011-03-27,Tameside 013E,E01005953,Tameside,Social rented households,271
2011-03-27,Tameside 014A,E01005961,Tameside,Social rented households,14
2011-03-27,Tameside 014B,E01005962,Tameside,Social rented households,47
2011-03-27,Tameside 014C,E01005968,Tameside,Social rented households,4
2011-03-27,Tameside 014D,E01005969,Tameside,Social rented households,12
2011-03-27,Tameside 015A,E01006022,Tameside,Social rented households,106
2011-03-27,Tameside 015B,E01006023,Tameside,Social rented households,356
2011-03-27,Tameside 015C,E01006070,Tameside,Social rented households,11
2011-03-27,Tameside 015D,E01006071,Tameside,Social rented households,24
2011-03-27,Tameside 015E,E01006072,Tameside,Social rented households,5
2011-03-27,Tameside 016A,E01006009,Tameside,Social rented households,43
2011-03-27,Tameside 016B,E01006017,Tameside,Social rented households,1
2011-03-27,Tameside 016C,E01006018,Tameside,Social rented households,7
2011-03-27,Tameside 016D,E01006021,Tameside,Social rented households,24
2011-03-27,Tameside 017A,E01006008,Tameside,Social rented households,64
2011-03-27,Tameside 017B,E01006010,Tameside,Social rented households,264
2011-03-27,Tameside 017C,E01006012,Tameside,Social rented households,101
2011-03-27,Tameside 017D,E01006015,Tameside,Social rented households,32
2011-03-27,Tameside 017E,E01006016,Tameside,Social rented households,509
2011-03-27,Tameside 018A,E01006011,Tameside,Social rented households,330
2011-03-27,Tameside 018B,E01006013,Tameside,Social rented households,72
2011-03-27,Tameside 018C,E01006014,Tameside,Social rented households,142
2011-03-27,Tameside 018D,E01006019,Tameside,Social rented households,430
2011-03-27,Tameside 018E,E01006020,Tameside,Social rented households,154
2011-03-27,Tameside 019A,E01005963,Tameside,Social rented households,34
2011-03-27,Tameside 019B,E01005964,Tameside,Social rented households,42
2011-03-27,Tameside 019C,E01005965,Tameside,Social rented households,289
2011-03-27,Tameside 019D,E01005966,Tameside,Social rented households,97
2011-03-27,Tameside 019E,E01005967,Tameside,Social rented households,373
2011-03-27,Tameside 020A,E01006031,Tameside,Social rented households,306
2011-03-27,Tameside 020B,E01006032,Tameside,Social rented households,193
2011-03-27,Tameside 020C,E01006033,Tameside,Social rented households,168
2011-03-27,Tameside 020D,E01006034,Tameside,Social rented households,298
2011-03-27,Tameside 020E,E01006035,Tameside,Social rented households,272
2011-03-27,Tameside 020F,E01006036,Tameside,Social rented households,236
2011-03-27,Tameside 021A,E01005970,Tameside,Social rented households,8
2011-03-27,Tameside 021B,E01005972,Tameside,Social rented households,138
2011-03-27,Tameside 021C,E01005974,Tameside,Social rented households,78
2011-03-27,Tameside 021D,E01005975,Tameside,Social rented households,125
2011-03-27,Tameside 022A,E01006024,Tameside,Social rented households,5
2011-03-27,Tameside 022B,E01006026,Tameside,Social rented households,119
2011-03-27,Tameside 022C,E01006037,Tameside,Social rented households,5
2011-03-27,Tameside 022D,E01006038,Tameside,Social rented households,55
2011-03-27,Tameside 023A,E01006047,Tameside,Social rented households,75
2011-03-27,Tameside 023B,E01006048,Tameside,Social rented households,56
2011-03-27,Tameside 023C,E01006049,Tameside,Social rented households,84
2011-03-27,Tameside 023D,E01006051,Tameside,Social rented households,90
2011-03-27,Tameside 024A,E01005985,Tameside,Social rented households,28
2011-03-27,Tameside 024B,E01005987,Tameside,Social rented households,4
2011-03-27,Tameside 024C,E01005988,Tameside,Social rented households,4
2011-03-27,Tameside 024D,E01005990,Tameside,Social rented households,31
2011-03-27,Tameside 024E,E01005991,Tameside,Social rented households,54
2011-03-27,Tameside 025A,E01005971,Tameside,Social rented households,55
2011-03-27,Tameside 025B,E01005986,Tameside,Social rented households,85
2011-03-27,Tameside 025C,E01005989,Tameside,Social rented households,8
2011-03-27,Tameside 025D,E01005992,Tameside,Social rented households,101
2011-03-27,Tameside 026A,E01005973,Tameside,Social rented households,28
2011-03-27,Tameside 026B,E01005976,Tameside,Social rented households,241
2011-03-27,Tameside 026C,E01005977,Tameside,Social rented households,50
2011-03-27,Tameside 026D,E01005978,Tameside,Social rented households,242
2011-03-27,Tameside 027A,E01006025,Tameside,Social rented households,333
2011-03-27,Tameside 027B,E01006027,Tameside,Social rented households,344
2011-03-27,Tameside 027C,E01006050,Tameside,Social rented households,513
2011-03-27,Tameside 027D,E01006052,Tameside,Social rented households,327
2011-03-27,Tameside 028A,E01006028,Tameside,Social rented households,401
2011-03-27,Tameside 028B,E01006029,Tameside,Social rented households,127
2011-03-27,Tameside 028C,E01006030,Tameside,Social rented households,245
2011-03-27,Tameside 028D,E01006039,Tameside,Social rented households,76
2011-03-27,Tameside 028E,E01006040,Tameside,Social rented households,97
2011-03-27,Tameside 028F,E01006041,Tameside,Social rented households,40
2011-03-27,Tameside 029A,E01005979,Tameside,Social rented households,199
2011-03-27,Tameside 029B,E01005980,Tameside,Social rented households,229
2011-03-27,Tameside 029C,E01005981,Tameside,Social rented households,375
2011-03-27,Tameside 029D,E01005982,Tameside,Social rented households,195
2011-03-27,Tameside 029E,E01005983,Tameside,Social rented households,22
2011-03-27,Tameside 029F,E01005984,Tameside,Social rented households,462
2011-03-27,Tameside 030A,E01006042,Tameside,Social rented households,43
2011-03-27,Tameside 030B,E01006043,Tameside,Social rented households,66
2011-03-27,Tameside 030C,E01006044,Tameside,Social rented households,83
2011-03-27,Tameside 030D,E01006045,Tameside,Social rented households,3
2011-03-27,Tameside 030E,E01006046,Tameside,Social rented households,8
2011-03-27,Trafford 001A,E01006109,Trafford,Social rented households,618
2011-03-27,Trafford 001B,E01006110,Trafford,Social rented households,140
2011-03-27,Trafford 001C,E01006111,Trafford,Social rented households,290
2011-03-27,Trafford 001D,E01006112,Trafford,Social rented households,240
2011-03-27,Trafford 001E,E01006185,Trafford,Social rented households,426
2011-03-27,Trafford 001F,E01006188,Trafford,Social rented households,96
2011-03-27,Trafford 002A,E01006116,Trafford,Social rented households,9
2011-03-27,Trafford 002B,E01006117,Trafford,Social rented households,35
2011-03-27,Trafford 002C,E01006118,Trafford,Social rented households,175
2011-03-27,Trafford 002D,E01006119,Trafford,Social rented households,30
2011-03-27,Trafford 002E,E01006121,Trafford,Social rented households,35
2011-03-27,Trafford 003A,E01006141,Trafford,Social rented households,117
2011-03-27,Trafford 003B,E01006186,Trafford,Social rented households,156
2011-03-27,Trafford 003C,E01006187,Trafford,Social rented households,206
2011-03-27,Trafford 003D,E01006189,Trafford,Social rented households,163
2011-03-27,Trafford 004A,E01006113,Trafford,Social rented households,17
2011-03-27,Trafford 004B,E01006114,Trafford,Social rented households,178
2011-03-27,Trafford 004C,E01006115,Trafford,Social rented households,165
2011-03-27,Trafford 004D,E01006145,Trafford,Social rented households,271
2011-03-27,Trafford 004E,E01006146,Trafford,Social rented households,37
2011-03-27,Trafford 005A,E01006122,Trafford,Social rented households,21
2011-03-27,Trafford 005B,E01006123,Trafford,Social rented households,31
2011-03-27,Trafford 005C,E01006124,Trafford,Social rented households,9
2011-03-27,Trafford 005D,E01006128,Trafford,Social rented households,36
2011-03-27,Trafford 005E,E01006131,Trafford,Social rented households,44
2011-03-27,Trafford 006A,E01006155,Trafford,Social rented households,36
2011-03-27,Trafford 006B,E01006157,Trafford,Social rented households,81
2011-03-27,Trafford 006C,E01006159,Trafford,Social rented households,269
2011-03-27,Trafford 006D,E01006182,Trafford,Social rented households,18
2011-03-27,Trafford 006E,E01006183,Trafford,Social rented households,39
2011-03-27,Trafford 007A,E01006125,Trafford,Social rented households,78
2011-03-27,Trafford 007B,E01006126,Trafford,Social rented households,274
2011-03-27,Trafford 007C,E01006127,Trafford,Social rented households,41
2011-03-27,Trafford 007D,E01006130,Trafford,Social rented households,75
2011-03-27,Trafford 007E,E01006132,Trafford,Social rented households,117
2011-03-27,Trafford 008A,E01006156,Trafford,Social rented households,174
2011-03-27,Trafford 008B,E01006158,Trafford,Social rented households,301
2011-03-27,Trafford 008C,E01006179,Trafford,Social rented households,320
2011-03-27,Trafford 008D,E01006184,Trafford,Social rented households,217
2011-03-27,Trafford 009A,E01006198,Trafford,Social rented households,131
2011-03-27,Trafford 009B,E01006199,Trafford,Social rented households,179
2011-03-27,Trafford 009C,E01006200,Trafford,Social rented households,203
2011-03-27,Trafford 009D,E01006201,Trafford,Social rented households,87
2011-03-27,Trafford 009E,E01006202,Trafford,Social rented households,83
2011-03-27,Trafford 010A,E01006120,Trafford,Social rented households,2
2011-03-27,Trafford 010B,E01006129,Trafford,Social rented households,175
2011-03-27,Trafford 010C,E01006133,Trafford,Social rented households,5
2011-03-27,Trafford 010D,E01006197,Trafford,Social rented households,26
2011-03-27,Trafford 010E,E01006203,Trafford,Social rented households,5
2011-03-27,Trafford 011A,E01006142,Trafford,Social rented households,166
2011-03-27,Trafford 011B,E01006143,Trafford,Social rented households,70
2011-03-27,Trafford 011C,E01006144,Trafford,Social rented households,353
2011-03-27,Trafford 011D,E01006180,Trafford,Social rented households,86
2011-03-27,Trafford 011E,E01006181,Trafford,Social rented households,134
2011-03-27,Trafford 012A,E01006147,Trafford,Social rented households,3
2011-03-27,Trafford 012B,E01006149,Trafford,Social rented households,108
2011-03-27,Trafford 012C,E01006150,Trafford,Social rented households,55
2011-03-27,Trafford 012D,E01006154,Trafford,Social rented households,23
2011-03-27,Trafford 012E,E01006165,Trafford,Social rented households,81
2011-03-27,Trafford 013A,E01006166,Trafford,Social rented households,189
2011-03-27,Trafford 013B,E01006169,Trafford,Social rented households,42
2011-03-27,Trafford 013C,E01006170,Trafford,Social rented households,113
2011-03-27,Trafford 013D,E01006171,Trafford,Social rented households,329
2011-03-27,Trafford 014A,E01006098,Trafford,Social rented households,1
2011-03-27,Trafford 014B,E01006099,Trafford,Social rented households,21
2011-03-27,Trafford 014C,E01006164,Trafford,Social rented households,74
2011-03-27,Trafford 014D,E01006174,Trafford,Social rented households,41
2011-03-27,Trafford 014E,E01006178,Trafford,Social rented households,52
2011-03-27,Trafford 015A,E01006097,Trafford,Social rented households,38
2011-03-27,Trafford 015B,E01006160,Trafford,Social rented households,239
2011-03-27,Trafford 015C,E01006161,Trafford,Social rented households,28
2011-03-27,Trafford 015D,E01006162,Trafford,Social rented households,3
2011-03-27,Trafford 015E,E01006163,Trafford,Social rented households,8
2011-03-27,Trafford 016A,E01006148,Trafford,Social rented households,25
2011-03-27,Trafford 016B,E01006151,Trafford,Social rented households,10
2011-03-27,Trafford 016C,E01006152,Trafford,Social rented households,2
2011-03-27,Trafford 016D,E01006153,Trafford,Social rented households,31
2011-03-27,Trafford 016E,E01006172,Trafford,Social rented households,86
2011-03-27,Trafford 017A,E01006104,Trafford,Social rented households,94
2011-03-27,Trafford 017B,E01006105,Trafford,Social rented households,474
2011-03-27,Trafford 017C,E01006106,Trafford,Social rented households,162
2011-03-27,Trafford 017D,E01006107,Trafford,Social rented households,249
2011-03-27,Trafford 017E,E01006108,Trafford,Social rented households,498
2011-03-27,Trafford 018A,E01006102,Trafford,Social rented households,99
2011-03-27,Trafford 018B,E01006173,Trafford,Social rented households,17
2011-03-27,Trafford 018C,E01006175,Trafford,Social rented households,388
2011-03-27,Trafford 018D,E01006176,Trafford,Social rented households,94
2011-03-27,Trafford 018E,E01006177,Trafford,Social rented households,275
2011-03-27,Trafford 019A,E01006091,Trafford,Social rented households,109
2011-03-27,Trafford 019B,E01006092,Trafford,Social rented households,279
2011-03-27,Trafford 019C,E01006095,Trafford,Social rented households,8
2011-03-27,Trafford 019D,E01006167,Trafford,Social rented households,540
2011-03-27,Trafford 019E,E01006168,Trafford,Social rented households,565
2011-03-27,Trafford 020A,E01006090,Trafford,Social rented households,120
2011-03-27,Trafford 020B,E01006094,Trafford,Social rented households,5
2011-03-27,Trafford 020C,E01006096,Trafford,Social rented households,3
2011-03-27,Trafford 020D,E01006100,Trafford,Social rented households,64
2011-03-27,Trafford 020E,E01006103,Trafford,Social rented households,2
2011-03-27,Trafford 021A,E01006101,Trafford,Social rented households,0
2011-03-27,Trafford 021B,E01006190,Trafford,Social rented households,4
2011-03-27,Trafford 021C,E01006195,Trafford,Social rented households,6
2011-03-27,Trafford 021D,E01006196,Trafford,Social rented households,5
2011-03-27,Trafford 021E,E01006210,Trafford,Social rented households,91
2011-03-27,Trafford 022A,E01006204,Trafford,Social rented households,77
2011-03-27,Trafford 022B,E01006206,Trafford,Social rented households,206
2011-03-27,Trafford 022C,E01006207,Trafford,Social rented households,467
2011-03-27,Trafford 022D,E01006208,Trafford,Social rented households,189
2011-03-27,Trafford 022E,E01006211,Trafford,Social rented households,188
2011-03-27,Trafford 023A,E01006093,Trafford,Social rented households,11
2011-03-27,Trafford 023B,E01006191,Trafford,Social rented households,12
2011-03-27,Trafford 023C,E01006192,Trafford,Social rented households,15
2011-03-27,Trafford 023D,E01006205,Trafford,Social rented households,27
2011-03-27,Trafford 023E,E01006209,Trafford,Social rented households,19
2011-03-27,Trafford 024A,E01006078,Trafford,Social rented households,92
2011-03-27,Trafford 024B,E01006080,Trafford,Social rented households,45
2011-03-27,Trafford 024C,E01006089,Trafford,Social rented households,51
2011-03-27,Trafford 024D,E01006193,Trafford,Social rented households,12
2011-03-27,Trafford 024E,E01006194,Trafford,Social rented households,108
2011-03-27,Trafford 025A,E01006074,Trafford,Social rented households,199
2011-03-27,Trafford 025B,E01006075,Trafford,Social rented households,38
2011-03-27,Trafford 025C,E01006076,Trafford,Social rented households,40
2011-03-27,Trafford 025D,E01006079,Trafford,Social rented households,35
2011-03-27,Trafford 025E,E01006087,Trafford,Social rented households,71
2011-03-27,Trafford 026A,E01006083,Trafford,Social rented households,3
2011-03-27,Trafford 026B,E01006084,Trafford,Social rented households,5
2011-03-27,Trafford 026C,E01006088,Trafford,Social rented households,28
2011-03-27,Trafford 026D,E01006139,Trafford,Social rented households,3
2011-03-27,Trafford 026E,E01006140,Trafford,Social rented households,49
2011-03-27,Trafford 027A,E01006077,Trafford,Social rented households,119
2011-03-27,Trafford 027B,E01006081,Trafford,Social rented households,0
2011-03-27,Trafford 027C,E01006082,Trafford,Social rented households,3
2011-03-27,Trafford 027D,E01006085,Trafford,Social rented households,15
2011-03-27,Trafford 027E,E01006086,Trafford,Social rented households,131
2011-03-27,Trafford 028A,E01006134,Trafford,Social rented households,1
2011-03-27,Trafford 028B,E01006135,Trafford,Social rented households,23
2011-03-27,Trafford 028C,E01006136,Trafford,Social rented households,2
2011-03-27,Trafford 028D,E01006137,Trafford,Social rented households,3
2011-03-27,Trafford 028E,E01006138,Trafford,Social rented households,155
2011-03-27,Wigan 001A,E01006315,Wigan,Social rented households,4
2011-03-27,Wigan 001B,E01006316,Wigan,Social rented households,18
2011-03-27,Wigan 001C,E01006317,Wigan,Social rented households,107
2011-03-27,Wigan 001D,E01006319,Wigan,Social rented households,23
2011-03-27,Wigan 002A,E01006229,Wigan,Social rented households,8
2011-03-27,Wigan 002B,E01006230,Wigan,Social rented households,48
2011-03-27,Wigan 002C,E01006233,Wigan,Social rented households,4
2011-03-27,Wigan 002D,E01006237,Wigan,Social rented households,29
2011-03-27,Wigan 002E,E01006238,Wigan,Social rented households,282
2011-03-27,Wigan 003A,E01006259,Wigan,Social rented households,55
2011-03-27,Wigan 003B,E01006312,Wigan,Social rented households,9
2011-03-27,Wigan 003C,E01006313,Wigan,Social rented households,177
2011-03-27,Wigan 003D,E01006314,Wigan,Social rented households,8
2011-03-27,Wigan 003E,E01006318,Wigan,Social rented households,8
2011-03-27,Wigan 003F,E01006320,Wigan,Social rented households,3
2011-03-27,Wigan 003G,E01006321,Wigan,Social rented households,12
2011-03-27,Wigan 004A,E01006231,Wigan,Social rented households,34
2011-03-27,Wigan 004B,E01006232,Wigan,Social rented households,13
2011-03-27,Wigan 004C,E01006234,Wigan,Social rented households,87
2011-03-27,Wigan 004D,E01006235,Wigan,Social rented households,317
2011-03-27,Wigan 005A,E01006253,Wigan,Social rented households,189
2011-03-27,Wigan 005B,E01006254,Wigan,Social rented households,373
2011-03-27,Wigan 005C,E01006255,Wigan,Social rented households,14
2011-03-27,Wigan 005D,E01006256,Wigan,Social rented households,40
2011-03-27,Wigan 005E,E01006260,Wigan,Social rented households,258
2011-03-27,Wigan 006A,E01006370,Wigan,Social rented households,75
2011-03-27,Wigan 006B,E01006372,Wigan,Social rented households,2
2011-03-27,Wigan 006C,E01006373,Wigan,Social rented households,7
2011-03-27,Wigan 006D,E01006374,Wigan,Social rented households,10
2011-03-27,Wigan 006E,E01006390,Wigan,Social rented households,117
2011-03-27,Wigan 007A,E01006236,Wigan,Social rented households,15
2011-03-27,Wigan 007B,E01006388,Wigan,Social rented households,228
2011-03-27,Wigan 007C,E01006389,Wigan,Social rented households,76
2011-03-27,Wigan 007D,E01006391,Wigan,Social rented households,34
2011-03-27,Wigan 008A,E01006257,Wigan,Social rented households,5
2011-03-27,Wigan 008B,E01006258,Wigan,Social rented households,52
2011-03-27,Wigan 008C,E01006369,Wigan,Social rented households,241
2011-03-27,Wigan 008D,E01006371,Wigan,Social rented households,7
2011-03-27,Wigan 008E,E01006375,Wigan,Social rented households,17
2011-03-27,Wigan 009A,E01006306,Wigan,Social rented households,448
2011-03-27,Wigan 009B,E01006307,Wigan,Social rented households,233
2011-03-27,Wigan 009C,E01006386,Wigan,Social rented households,756
2011-03-27,Wigan 009D,E01006387,Wigan,Social rented households,60
2011-03-27,Wigan 009E,E01006392,Wigan,Social rented households,321
2011-03-27,Wigan 010A,E01006350,Wigan,Social rented households,445
2011-03-27,Wigan 010B,E01006351,Wigan,Social rented households,630
2011-03-27,Wigan 010C,E01006357,Wigan,Social rented households,443
2011-03-27,Wigan 010D,E01006360,Wigan,Social rented households,498
2011-03-27,Wigan 010E,E01006361,Wigan,Social rented households,382
2011-03-27,Wigan 011A,E01006356,Wigan,Social rented households,263
2011-03-27,Wigan 011B,E01006396,Wigan,Social rented households,12
2011-03-27,Wigan 011C,E01006397,Wigan,Social rented households,242
2011-03-27,Wigan 011D,E01006398,Wigan,Social rented households,148
2011-03-27,Wigan 011E,E01006399,Wigan,Social rented households,110
